id,work_title,composer,part_name,voice_type_primary,specialization,part_tier,category,created_at
62cb8425-f607-4caf-8805-8fc1781d9a41,Otello,Giuseppe Verdi,Iago,baritone,dramatic_baritone,lead,opera,2026-04-26 18:54:05.133147
630ecc14-a5a9-45d0-b5db-f0e008e36998,Die Entfuhrung aus dem Serail,Wolfgang Amadeus Mozart,Osmin,bass,buffo_bass,secondary,opera,2026-04-26 20:26:11.596639
63357f79-e814-449f-8716-f2ce91439981,Rejoice in the Lamb Op 30,Benjamin Britten,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-27 19:58:58.058831
636cfa89-620a-4401-a4ff-7ba294327079,Guillaume Tell,Gioachino Rossini,Arnold,tenor,spinto_tenor,lead,opera,2026-04-26 20:22:59.252405
63953a0f-c73c-4c1d-b1b3-d4fb737399b6,La Sonnambula,Vincenzo Bellini,Teresa,mezzo_soprano,lyric_mezzo,secondary,opera,2026-04-26 18:58:46.291908
63a2a1be-63a2-4b15-9192-87fda0d14062,Idomeneo,Wolfgang Amadeus Mozart,High Priest of Neptune,tenor,comprimario_tenor,small,opera,2026-04-26 20:20:59.436774
63da71df-3dd6-44c4-9aa8-cd543a76329d,La Fanciulla del West,Giacomo Puccini,Wowkle,mezzo_soprano,lyric_mezzo,small,opera,2026-04-26 19:01:41.337283
63ff318a-0dfa-4117-a7d0-deb0c14ef799,Symphony No 3 in D minor,Gustav Mahler,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,symphonic,2026-04-26 20:30:01.34038
640a0b54-8249-4cf0-8c84-9665b43e06bb,Romeo et Juliette,Charles Gounod,Paris,baritone,comprimario_baritone,small,opera,2026-04-26 18:57:01.888083
64bea882-c629-49f7-8bea-eb4f2496d8c1,Die Entfuhrung aus dem Serail,Wolfgang Amadeus Mozart,Konstanze,soprano,coloratura_soprano,lead,opera,2026-04-26 20:26:11.596639
64c55341-a4ae-4191-9fae-770200db9fb2,Katya Kabanova,Leos Janacek,Tichon,tenor,lyric_tenor,secondary,opera,2026-04-26 20:26:11.596639
651b20d5-a255-4d94-b2f6-ac122a634cce,La Cenerentola,Gioachino Rossini,Dandini,baritone,lyric_baritone,secondary,opera,2026-04-26 18:55:25.267066
652ee7da-2634-479b-9b38-5e89d6f7f9ba,Die Walkure,Richard Wagner,Sieglinde,soprano,lyric_spinto_soprano,lead,opera,2026-04-26 18:58:46.291908
6555df66-ce29-4700-8c1e-6ffa0dadc962,Prince Igor,Alexander Borodin,Eroshka,tenor,comprimario_tenor,small,opera,2026-04-26 20:20:59.436774
6587bedd-6094-4799-b266-f12962783306,Tosca,Giacomo Puccini,A Jailer,bass,comprimario_bass,small,opera,2026-04-26 18:54:05.133147
65d0f141-f431-4710-bc18-edc511f63a0c,Lady Macbeth of Mtsensk,Dmitri Shostakovich,Zinovy Ismailov,tenor,comprimario_tenor,secondary,opera,2026-04-26 20:26:11.596639
65d68ad2-938f-4f19-a71e-8edebb5c753c,Gurrelieder,Arnold Schoenberg,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,symphonic,2026-04-27 19:51:55.063557
65f830f2-fe77-4909-b7e2-caf57deab6e5,Salome,Richard Strauss,Herodias,mezzo_soprano,dramatic_mezzo,secondary,opera,2026-04-26 18:58:46.291908
667511c8-91ee-4e9b-ad14-eb0a354c3d98,Lady Macbeth of Mtsensk,Dmitri Shostakovich,Aksinia,soprano,soubrette,small,opera,2026-04-26 20:26:11.596639
66807ee7-c5aa-4e34-85b3-eeb1a561d86e,Christmas Oratorio BWV 248,Johann Sebastian Bach,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-27 19:51:55.063557
66856da9-661e-407c-83d5-c2357b82ca5d,Mefistofele,Arrigo Boito,Margherita,soprano,lyric_soprano,lead,opera,2026-04-26 19:01:41.337283
668b3646-6814-4236-9ff7-5dd7b3b64a62,Tannhauser,Richard Wagner,A Young Shepherd,soprano,soubrette,small,opera,2026-04-26 20:20:59.436774
66e85850-3460-4af6-8e4b-d0b3e6e9747f,Stabat Mater,Francis Poulenc,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
66f119f1-af21-4971-a030-42f2c4901d7b,Siegfried,Richard Wagner,The Wanderer,baritone,dramatic_baritone,secondary,opera,2026-04-26 20:22:59.252405
67046916-5b2d-47f6-9c58-6d7f1065e10d,Les Contes d'Hoffmann,Jacques Offenbach,Giulietta,mezzo_soprano,lyric_mezzo,lead,opera,2026-04-26 18:58:46.291908
6764822d-d2f3-4ef3-9c40-3011cbe3dd89,Israel in Egypt,George Frideric Handel,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-26 20:30:01.34038
678ffea3-8096-405a-8409-18665c976c84,Giulio Cesare,George Frideric Handel,Giulio Cesare,mezzo_soprano,lyric_mezzo,lead,opera,2026-04-26 20:20:59.436774
67bf88cf-7138-46bb-aa4c-bd9005aba874,The Rake's Progress,Igor Stravinsky,Nick Shadow,baritone,lyric_baritone,lead,opera,2026-04-26 20:26:11.596639
67e8f8a2-1288-44d1-bccb-62e1256ef90b,Joshua,George Frideric Handel,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
681ce867-664b-4dfc-99a7-87e6802d37fb,Der Rosenkavalier,Richard Strauss,Valzacchi,tenor,comprimario_tenor,small,opera,2026-04-26 18:55:25.267066
68489d96-6dd0-4774-8eba-d2f4fbf1e446,Die Fledermaus,Johann Strauss II,Frank,baritone,lyric_baritone,secondary,opera,2026-04-26 20:20:59.436774
684adf70-71aa-4fa6-96f8-f6c7044a3c93,Rigoletto,Giuseppe Verdi,Gilda,soprano,lyric_coloratura_soprano,lead,opera,2026-04-26 18:54:05.133147
685e6071-2b94-440a-80e9-90f8388bacda,The Light of Life Op 29,Edward Elgar,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,oratorio,2026-04-27 19:56:19.320672
68a15f05-56e7-443a-ab80-8a545c93fce4,Hercules,George Frideric Handel,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
68abf458-f8a1-4603-9d96-7a6bb9405cff,La Cenerentola,Gioachino Rossini,Clorinda,soprano,soubrette,small,opera,2026-04-26 18:55:25.267066
68fc1cb2-8185-4eeb-8b92-1b71024149fa,Un Ballo in Maschera,Giuseppe Verdi,Silvano,baritone,comprimario_baritone,small,opera,2026-04-26 18:55:25.267066
694f814f-b565-4da4-9da3-f25494b09d14,Carmen,Georges Bizet,Morales,baritone,comprimario_baritone,small,opera,2026-04-26 18:48:43.492581
6969ef3c-78bb-4f62-b316-429377f26807,Tristan und Isolde,Richard Wagner,A Shepherd,tenor,comprimario_tenor,small,opera,2026-04-26 18:58:46.291908
6976a693-b979-420c-8e18-f5aeb99777fe,Elektra,Richard Strauss,An Old Servant,bass,comprimario_bass,small,opera,2026-04-26 19:01:41.337283
69ad51aa-dbc7-4ee2-ba0b-090bd2597e81,A Midsummer Night's Dream,Benjamin Britten,Oberon,mezzo_soprano,lyric_mezzo,lead,opera,2026-04-26 20:26:11.596639
6a6f00cc-80ab-4d4a-8895-afffd03d057f,The Apostles,Edward Elgar,Baritone Solo,baritone,concert_solo,lead,oratorio,2026-04-27 19:51:55.063557
6ab34586-929a-494f-87a6-86bee8a72019,La Resurrezione HWV 47,George Frideric Handel,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 20:00:57.351155
6b1dffbf-0842-4640-beb2-e7df20c5c8f0,Lauda Sion,Felix Mendelssohn,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 19:51:55.063557
6b641604-f97e-42f8-b37a-de530abb6aa4,Pelleas et Melisande,Claude Debussy,Golaud,baritone,lyric_baritone,lead,opera,2026-04-26 20:22:59.252405
6b9054c0-7cb3-4b14-ac77-fefd4c5919d1,Hamlet,Ambroise Thomas,The Ghost,bass,dramatic_bass,small,opera,2026-04-26 20:22:59.252405
6be399a1-90ba-4925-8e6a-7b6476242449,Messa da Requiem,Giuseppe Verdi,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-26 20:28:53.719839
6c1ea82a-5ea6-438f-b9b0-adf20a6120ca,Susanna,George Frideric Handel,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
6c38c877-f0de-4ba2-b17c-e92111343f35,Romeo et Juliette,Charles Gounod,Capulet,bass,lyric_bass,secondary,opera,2026-04-26 18:57:01.888083
6c825ed4-bd1c-4ce9-9668-e2e99a5a2461,Lakme,Leo Delibes,Gerald,tenor,lyric_tenor,lead,opera,2026-04-26 20:22:59.252405
6ca22bbd-9024-44df-8786-5710ca163461,Theresienmesse,Joseph Haydn,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
6caa00b6-0ad7-4047-8339-c3343725809d,La Gioconda,Amilcare Ponchielli,La Cieca,mezzo_soprano,lyric_mezzo,secondary,opera,2026-04-26 18:57:01.888083
6cff1fa6-399b-4cac-b3d7-4c524db4f0dd,Das Rheingold,Richard Wagner,Donner,baritone,lyric_baritone,small,opera,2026-04-26 20:22:59.252405
6d05bb11-11bd-47a8-9539-1fc88ac896b4,Die Zauberflote,Wolfgang Amadeus Mozart,Queen of the Night,soprano,coloratura_soprano,lead,opera,2026-04-26 18:54:05.133147
6d5bec96-4f62-4451-8382-2219b40ecc66,Billy Budd,Benjamin Britten,Billy Budd,baritone,lyric_baritone,lead,opera,2026-04-26 20:26:11.596639
6d61394f-9e7a-4853-92de-0741220d8f49,Prince Igor,Alexander Borodin,Yaroslavna,soprano,lyric_spinto_soprano,lead,opera,2026-04-26 20:20:59.436774
6d70b40a-47bf-4beb-b062-9c02b464dccd,Missa in Angustiis Paukenmesse,Joseph Haydn,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
6d8836f6-cfce-4628-b7cf-59424d1f431e,Christus am Olberge,Ludwig van Beethoven,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-26 20:28:53.719839
6ddeaf82-4762-49a5-a13a-a4b7538cdd2e,Acis and Galatea,George Frideric Handel,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
6e103fc7-8cd4-4fab-b74d-0bff7f2bef40,Wozzeck,Alban Berg,Andres,tenor,lyric_tenor,small,opera,2026-04-26 20:22:59.252405
6e7b782b-4e71-4726-8375-910394d1312f,Elektra,Richard Strauss,The Trainbearer,soprano,soubrette,small,opera,2026-04-26 19:01:41.337283
6e810892-7616-4691-8486-10416b342232,Christus,Franz Liszt,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
6e9c5b48-8090-4555-ba13-b508713c4745,Lulu,Alban Berg,The Animal Tamer,bass,comprimario_bass,small,opera,2026-04-26 20:26:11.596639
6ea9175b-517e-4f90-9439-ac2066e5dc90,Tosca,Giacomo Puccini,Spoletta,tenor,comprimario_tenor,small,opera,2026-04-26 18:54:05.133147
6ead100a-a3fb-41de-8460-636a23882820,The Rake's Progress,Igor Stravinsky,Keeper of the Madhouse,bass,comprimario_bass,small,opera,2026-04-26 20:26:11.596639
6eb490e0-8bed-4ff1-aa1d-4bc5bc462223,Die Fledermaus,Johann Strauss II,Gabriel von Eisenstein,tenor,lyric_tenor,lead,opera,2026-04-26 20:20:59.436774
6ec4282f-f470-4203-8c21-b0b53933671b,Falstaff,Giuseppe Verdi,Bardolph,tenor,comprimario_tenor,small,opera,2026-04-26 18:57:01.888083
6f637f61-0b08-4e11-8db8-67dd935b1d6d,Arabella,Richard Strauss,Arabella,soprano,lyric_soprano,lead,opera,2026-04-26 20:26:11.596639
6fb35ea3-273f-449a-adfb-8f21d6cb87bc,L'elisir d'amore,Gaetano Donizetti,Nemorino,tenor,lyric_tenor,lead,opera,2026-04-26 18:55:25.267066
6fbfb88d-3ebd-4bbd-af86-7340786b03ef,Tristan und Isolde,Richard Wagner,King Marke,bass,dramatic_bass,secondary,opera,2026-04-26 18:58:46.291908
6fed4c9b-a252-41c6-aa05-3a107f543af8,Giulio Cesare,George Frideric Handel,Sesto,mezzo_soprano,lyric_mezzo,secondary,opera,2026-04-26 20:20:59.436774
6ff2d67e-9c27-4f81-a8a9-03826233b9f7,Stabat Mater,Gioachino Rossini,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,oratorio,2026-04-26 20:28:53.719839
704fb0a3-8be6-4fd8-a5eb-7bdedabd6606,The Queen of Spades,Pyotr Ilyich Tchaikovsky,Tomsky,baritone,lyric_baritone,small,opera,2026-04-26 18:58:46.291908
705e6430-7310-4cde-baa2-133d7b0a189b,Te Deum Op 22,Hector Berlioz,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 19:51:55.063557
70810837-101c-49ec-9531-96b20aca1874,Cavalleria Rusticana,Pietro Mascagni,Santuzza,soprano,lyric_spinto_soprano,lead,opera,2026-04-26 18:55:25.267066
70b89f13-6bf8-4ad5-814a-15a3e1595157,Madama Butterfly,Giacomo Puccini,Cio-Cio-San,soprano,lyric_spinto_soprano,lead,opera,2026-04-26 18:54:05.133147
70ba5ca3-c69b-4ac7-9cb5-b6274b781082,Passio,Arvo Part,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-27 19:58:58.058831
70de4b50-75f7-41f5-8a7e-36a0e2777862,Boris Godunov,Modest Mussorgsky,Rangoni,baritone,dramatic_baritone,secondary,opera,2026-04-26 19:01:41.337283
70f7f47c-b073-40be-8240-57503be890a7,Maria Stuarda,Gaetano Donizetti,Lord Guglielmo Cecil,baritone,lyric_baritone,secondary,opera,2026-04-26 20:20:59.436774
71442233-ce3c-4a8b-b073-30c86b578b2c,Don Giovanni,Wolfgang Amadeus Mozart,Zerlina,soprano,soubrette,secondary,opera,2026-04-26 18:48:43.492581
719d699a-1e0c-443b-9b1c-1740ef656924,Dialogues of the Carmelites,Francis Poulenc,Blanche de la Force,soprano,lyric_soprano,lead,opera,2026-04-26 20:22:59.252405
727547a6-2e0e-412f-97c7-c99c939981e9,The Bartered Bride,Bedrich Smetana,Esmeralda,soprano,soubrette,small,opera,2026-04-26 19:01:41.337283
72a466ad-dc8b-47b2-bc89-ea563b485c87,Coronation Mass K 317,Wolfgang Amadeus Mozart,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:51:55.063557
72c85287-27aa-4a99-af8b-4686328101e9,Werther,Jules Massenet,Werther,tenor,lyric_tenor,lead,opera,2026-04-26 18:57:01.888083
72ce32a5-d849-40ff-9ee3-c50997d8fc0a,The Kingdom Op 51,Edward Elgar,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-27 19:53:06.44092
733e192a-59bb-4c0f-816a-c238d738d775,Die Fledermaus,Johann Strauss II,Dr Blind,tenor,comprimario_tenor,small,opera,2026-04-26 20:20:59.436774
7363518b-eba2-4dfe-ab90-b6b33c42bfe4,Oedipus Rex,Igor Stravinsky,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,oratorio,2026-04-27 19:53:06.44092
736db2db-a6ce-494d-9524-acf03669dc3a,Symphony No 9 in D minor Op 125,Ludwig van Beethoven,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,symphonic,2026-04-26 20:28:53.719839
73ac496f-bee8-4062-801c-eb3f3a162e71,The Apostles,Edward Elgar,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,oratorio,2026-04-27 19:51:55.063557
74e877e5-df25-47da-9624-9397b76df444,Guillaume Tell,Gioachino Rossini,Ruodi,tenor,comprimario_tenor,small,opera,2026-04-26 20:22:59.252405
75113758-af2a-46ae-b45d-833380a9f3f1,Dixit Dominus HWV 232,George Frideric Handel,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 19:58:58.058831
751aebe6-b414-462d-8267-b61060d0f3ad,The Spectre's Bride,Antonin Dvorak,Baritone Solo,baritone,concert_solo,lead,oratorio,2026-04-27 19:53:06.44092
757fdfde-5a83-489e-aca9-287ca180c137,Madama Butterfly,Giacomo Puccini,Sharpless,baritone,lyric_baritone,lead,opera,2026-04-26 18:54:05.133147
758e4e59-be51-4e81-ab64-41c090f05d55,Requiem in B minor,Antonin Dvorak,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-26 20:30:01.34038
75cf1580-ecb4-44a1-a354-4d822c343c8c,L'Allegro il Penseroso ed il Moderato,George Frideric Handel,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:53:06.44092
76092d78-26f9-4d9d-8563-f3bc7d650184,Luisa Miller,Giuseppe Verdi,Wurm,bass,lyric_bass,secondary,opera,2026-04-26 19:01:41.337283
7660ee01-b58d-498f-8b1b-bbe92323a3c6,Don Quichotte,Jules Massenet,Juan,tenor,comprimario_tenor,small,opera,2026-04-26 20:26:11.596639
76622fc8-31f7-4511-a627-5e5128622e93,Parsifal,Richard Wagner,Klingsor,baritone,dramatic_baritone,secondary,opera,2026-04-26 20:20:59.436774
766bad6b-2c35-4a26-9294-9a014ec66002,Gurrelieder,Arnold Schoenberg,Tenor Solo,tenor,concert_solo,lead,symphonic,2026-04-27 19:51:55.063557
76bd932a-42bd-4174-ba2a-b2f8221f26cb,Judas Maccabaeus,George Frideric Handel,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-26 20:30:01.34038
76cb8b7b-3a67-4dcd-968b-b66db56becda,Samson et Dalila,Camille Saint-Saens,An Old Hebrew,bass,lyric_bass,small,opera,2026-04-26 18:57:01.888083
7739b647-ad7a-42af-b898-8ee9154d60a5,Missa in Angustiis Paukenmesse,Joseph Haydn,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
773cb650-634b-4f5f-a991-00dc3641e888,Don Carlo,Giuseppe Verdi,Rodrigo,baritone,lyric_baritone,lead,opera,2026-04-26 18:58:46.291908
7751929d-e79f-4fef-bfc7-a1abccbe3591,Don Quichotte,Jules Massenet,Dulcinee,mezzo_soprano,lyric_mezzo,lead,opera,2026-04-26 20:26:11.596639
77b78b0a-3e17-4c47-8b7b-62167d3475a6,Les Huguenots,Giacomo Meyerbeer,Bois-Rose,tenor,comprimario_tenor,small,opera,2026-04-26 20:26:11.596639
77ea5715-7198-452d-9e65-1070c4cad1cc,Romeo et Juliette,Charles Gounod,Romeo,tenor,lyric_tenor,lead,opera,2026-04-26 18:57:01.888083
781ab0ac-c145-43e8-a8cf-7538d26d42d8,Il Barbiere di Siviglia,Gioachino Rossini,Figaro,baritone,lyric_baritone,lead,opera,2026-04-26 18:54:05.133147
7853dc56-4eb9-492e-8982-a334ee5dfb52,Giulio Cesare,George Frideric Handel,Cornelia,mezzo_soprano,lyric_mezzo,secondary,opera,2026-04-26 20:20:59.436774
787e0fac-eed6-43dc-8772-517ef56fcbb1,War and Peace,Sergei Prokofiev,Pierre Bezukhov,tenor,lyric_tenor,lead,opera,2026-04-26 20:22:59.252405
78f721b2-1e54-4735-b4cb-a4b6c68c42b7,Otello,Giuseppe Verdi,A Herald,baritone,comprimario_baritone,small,opera,2026-04-26 18:54:05.133147
7926916e-2603-440b-ab90-eb54738b1e5b,Symphony No 2 Resurrection,Gustav Mahler,Soprano Solo,soprano,concert_solo,lead,symphonic,2026-04-26 20:28:53.719839
7949f2a6-df42-4e3d-bb58-ed89e686f99d,Falstaff,Giuseppe Verdi,Ford,baritone,lyric_baritone,secondary,opera,2026-04-26 18:57:01.888083
799c07f9-6adf-4ca0-b810-892f39c70999,Thais,Jules Massenet,Athanael,baritone,lyric_baritone,lead,opera,2026-04-26 20:22:59.252405
79c9fdbb-f8e5-4981-aa4e-ff00c1e1eb9e,Samson,George Frideric Handel,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-26 20:30:01.34038
7a0e9b91-450d-480f-b3c6-dbd5f0063b74,Manon Lescaut,Giacomo Puccini,The Innkeeper,bass,comprimario_bass,small,opera,2026-04-26 18:57:01.888083
7a52cb3e-a927-43ae-8d84-2d14379fc13d,Gianni Schicchi,Giacomo Puccini,Marco,baritone,comprimario_baritone,small,opera,2026-04-26 19:01:41.337283
7a99ef68-a208-4492-b379-ff7c973df852,La Forza del Destino,Giuseppe Verdi,Leonora,soprano,lyric_spinto_soprano,lead,opera,2026-04-26 18:57:01.888083
7adce6eb-d201-4b4e-a203-9edde97b8fe3,La Forza del Destino,Giuseppe Verdi,Don Alvaro,tenor,spinto_tenor,lead,opera,2026-04-26 18:57:01.888083
7ae2853e-95df-44b3-b761-4c5359efe0c5,Missa in Angustiis Paukenmesse,Joseph Haydn,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
7ae484f5-02c3-4f69-a73c-e61478a1e07d,Les Contes d'Hoffmann,Jacques Offenbach,Coppelius,baritone,dramatic_baritone,secondary,opera,2026-04-26 18:58:46.291908
7aea5d82-093e-438e-a014-abe1c93f21e7,Manon Lescaut,Giacomo Puccini,Chevalier Des Grieux,tenor,spinto_tenor,lead,opera,2026-04-26 18:57:01.888083
7b268eed-6206-45e3-8a2d-07d5b66683c5,I Puritani,Vincenzo Bellini,Elvira,soprano,lyric_coloratura_soprano,lead,opera,2026-04-26 18:58:46.291908
7b4193cb-0bbc-4ab4-b9b4-1127d6f02e05,Wozzeck,Alban Berg,The Drum Major,tenor,dramatic_tenor,secondary,opera,2026-04-26 20:22:59.252405
7b6242b0-9be1-49f0-82e4-d80f77524ca7,La Sonnambula,Vincenzo Bellini,Alessio,bass,comprimario_bass,small,opera,2026-04-26 18:58:46.291908
7b9adc95-4a9a-4907-add0-bbebe75fd0c6,Herodiade,Jules Massenet,Herod,tenor,spinto_tenor,lead,opera,2026-04-26 20:26:11.596639
7be34bf3-8a69-412f-8614-26338b6b2247,Ariadne auf Naxos,Richard Strauss,Ariadne,soprano,dramatic_soprano,lead,opera,2026-04-26 20:20:59.436774
7c33be69-1e21-4c5e-9db9-f349ed6334d5,Ariadne auf Naxos,Richard Strauss,The Composer,mezzo_soprano,lyric_mezzo,lead,opera,2026-04-26 20:20:59.436774
7c4dc9bb-ee62-4d82-ab5b-4edad677b77f,Un Ballo in Maschera,Giuseppe Verdi,Amelia,soprano,lyric_spinto_soprano,lead,opera,2026-04-26 18:55:25.267066
7c613f99-863e-4daf-9109-dd126cdd9763,Peter Grimes,Benjamin Britten,Hobson,bass,comprimario_bass,small,opera,2026-04-26 20:26:11.596639
7c64913c-7d65-4a1c-8ec0-87c177586171,Symphony No 2 Resurrection,Gustav Mahler,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,symphonic,2026-04-26 20:28:53.719839
7c7710f7-2cb0-4b4e-9d4d-5ff92be03bac,Gotterdammerung,Richard Wagner,Hagen,bass,dramatic_bass,lead,opera,2026-04-26 20:22:59.252405
7cb25815-3db2-4e5a-873b-d2a9247dae68,Symphony No 13 Babi Yar,Dmitri Shostakovich,Bass Solo,bass,concert_solo,lead,symphonic,2026-04-27 19:53:06.44092
7cf684d9-f21e-4a30-8a0e-2ae48512c3dd,Die Walkure,Richard Wagner,Fricka,mezzo_soprano,dramatic_mezzo,secondary,opera,2026-04-26 18:58:46.291908
7cfc601e-f50a-47f2-a4a5-4b79845f0687,Der Freischutz,Carl Maria von Weber,Caspar,bass,dramatic_bass,secondary,opera,2026-04-26 20:20:59.436774
7d4ad64a-5c09-4222-b941-2bf9ac71fab3,Orfeo ed Euridice,Christoph Willibald Gluck,Orfeo,mezzo_soprano,lyric_mezzo,lead,opera,2026-04-26 20:20:59.436774
7d7d6b2f-7c41-408d-9fcf-ef0736a1133b,Ariadne auf Naxos,Richard Strauss,Naiad,soprano,lyric_soprano,small,opera,2026-04-26 20:20:59.436774
7de9f37c-1df9-4a5c-9ef7-63d270eab9d8,Ariadne auf Naxos,Richard Strauss,Dryad,mezzo_soprano,lyric_mezzo,small,opera,2026-04-26 20:20:59.436774
7e221a00-3a88-4dc5-839d-2afc5ad931c6,Nabucco,Giuseppe Verdi,Anna,soprano,soubrette,small,opera,2026-04-26 18:58:46.291908
7ecf6574-48c4-4f07-9cca-d93f29321a93,Saul,George Frideric Handel,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-27 19:53:06.44092
7f218b42-6715-4735-b2fd-57b20633d155,Adriana Lecouvreur,Francesco Cilea,Prince of Bouillon,bass,lyric_bass,small,opera,2026-04-26 19:01:41.337283
7f52e23d-06f1-4188-b93e-f9a0951ab7e2,Messa da Requiem,Giuseppe Verdi,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,oratorio,2026-04-26 20:28:53.719839
7f62086e-cb26-4d32-ac9e-8927252ddd7b,War and Peace,Sergei Prokofiev,Napoleon,baritone,lyric_baritone,small,opera,2026-04-26 20:22:59.252405
7f9128ef-de0c-4c50-b77f-f11e0e87bfa4,Belshazzar,George Frideric Handel,Tenor Solo,tenor,concert_solo,lead,oratorio,2026-04-27 20:00:57.351155
7fcc6190-e4c2-4ba8-9ada-27f0e70d3959,Deborah,George Frideric Handel,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 20:00:57.351155
7fd0bd58-ef7d-4937-9353-a7ced6f195bc,Samson et Dalila,Camille Saint-Saens,Abimelech,bass,dramatic_bass,secondary,opera,2026-04-26 18:57:01.888083
7ff982e7-64df-4284-abb7-b25678896ae0,Das Rheingold,Richard Wagner,Froh,tenor,lyric_tenor,small,opera,2026-04-26 20:22:59.252405
80330e1e-c00e-45f8-8928-fb7c48401410,Gotterdammerung,Richard Wagner,First Norn,mezzo_soprano,lyric_mezzo,small,opera,2026-04-26 20:22:59.252405
804b206e-3e4d-4893-88d8-bdec0952a415,Madama Butterfly,Giacomo Puccini,Prince Yamadori,baritone,lyric_baritone,small,opera,2026-04-26 18:54:05.133147
8051453d-ba0c-4023-adf5-1f600c5ce485,Gotterdammerung,Richard Wagner,Siegfried,tenor,heldentenor,lead,opera,2026-04-26 20:22:59.252405
81823185-fe83-4663-ae2f-7031b1a53edf,Saint Ludmila,Antonin Dvorak,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:53:06.44092
8189fb43-79e3-4aba-8bbc-1df64d466949,Herodiade,Jules Massenet,Vitellius,baritone,lyric_baritone,secondary,opera,2026-04-26 20:26:11.596639
81f0c412-16d3-4f92-97e0-120399e3fc35,Christus am Olberge,Ludwig van Beethoven,Bass Solo,bass,concert_solo,lead,oratorio,2026-04-26 20:28:53.719839
8229346c-cfd2-4673-9873-694c2405a652,Werther,Jules Massenet,The Bailiff,bass,lyric_bass,small,opera,2026-04-26 18:57:01.888083
82445648-f3c9-4e33-b6ed-e60ee552d21d,Song of Destiny Op 54,Johannes Brahms,Soprano Solo,soprano,concert_solo,lead,symphonic,2026-04-27 19:55:04.175513
82976760-2208-4d05-be9a-0659a7f6ef5d,Norma,Vincenzo Bellini,Adalgisa,mezzo_soprano,lyric_mezzo,lead,opera,2026-04-26 18:55:25.267066
82e8edaa-dd16-4d3c-845f-cf978e0cfc9b,The Legend of Saint Elisabeth,Franz Liszt,Mezzo-Soprano Solo,mezzo_soprano,concert_solo,lead,oratorio,2026-04-27 19:55:04.175513
83832ec0-bcee-4a62-9d03-a188475a4d06,Mass in D major Op 86,Antonin Dvorak,Soprano Solo,soprano,concert_solo,lead,oratorio,2026-04-27 19:51:55.063557
83cf6476-2e52-4dd9-acf9-c1998989f583,Gurrelieder,Arnold Schoenberg,Bass Solo,bass,concert_solo,lead,symphonic,2026-04-27 19:51:55.063557
856f971d-6174-4d95-a5fd-9d5cebbe64eb,La Traviata,Giuseppe Verdi,Annina,soprano,soubrette,secondary,opera,2026-04-26 18:48:43.492581
857683c9-b922-49dd-b3e9-75d6e95a062a,Peter Grimes,Benjamin Britten,Mrs Sedley,mezzo_soprano,dramatic_mezzo,small,opera,2026-04-26 20:26:11.596639
